25/09/2015,5:40,Technet_France,Datazen Enterprise dans une machine virtuelle #Azure par @FranmerMS http://t.co/PQgWU1eSaU #VM http://t.co/7N4yo06eeP
24/09/2015,18:07,FranmerMS,Publish to Power BI from Excel 16 - PowerBI - Site Home - MSDN Blogs http://t.co/iGIHOcE6Yl
24/09/2015,17:59,FranmerMS,Préparation de ma démo #PowerBi temps réel pour demain soir #unlockluxury
24/09/2015,9:05,FranmerMS,Demo temps réel de power bi et bigdata à mon chef 😃 #powerbi
24/09/2015,5:39,FranmerMS,44 New Features in the Power BI Desktop September Update - PowerBI - Site Home - MSDN Blogs http://t.co/J7EY8s2UuH
23/09/2015,15:50,FranmerMS,Power BI mobile Mid-September updates are here - PowerBI - Site Home - MSDN Blogs http://t.co/NBkcrmYR6B
23/09/2015,14:59,FranmerMS,How to Find an Algorithm that Fits - Machine Learning - Site Home - TechNet Blogs http://t.co/MucgjVdK8H
23/09/2015,10:41,FranmerMS,The new Office is here - Office Blogs https://t.co/A4Lh3LFEKo
22/09/2015,19:51,FranmerMS,From Excel Workbook to Stunning Report in No Time - PowerBI - Site Home - MSDN Blogs http://t.co/hofPdzQpva
17/09/2015,6:07,SaugetCh,#SqlSatParis did you post your content here #PowerPoint =&gt; http://t.co/G5bbbfE6ju ? @FranmerMS @ArianPapillon @mikedavem @PurpleFrogSys
17/09/2015,6:01,FranmerMS,Nouvel Elan - Coaching de Dirigeants &amp; d'Equipes avec @sfusellier http://t.co/PaZ28N1xem
16/09/2015,17:32,FranmerMS,Parallel partition processing available for Tabular Models in SQL Server 2016 Preview - MSDN Blogs http://t.co/fbqaZgfeqd
16/09/2015,17:31,FranmerMS,Power BI Weekly Service Update - PowerBI - Site Home - MSDN Blogs http://t.co/hbI7efVyyQ
16/09/2015,9:00,pcouril,@squastana @psauliere @FranmerMS @EricVernie @stepheUp @stephgou66 @dupuyjs mon blog http://t.co/LyxmQEOzsZ est repartié ! thanks @benjiiim
15/09/2015,6:41,FranmerMS,"RT @TechCrunch: Facebook open sources React library so engineers can reuse code across Android, iOS, and web http://t.co/jHFCysiSqG"
10/9/2015,20:40,FranmerMS,All About Dashboards - PowerBI - Site Home - MSDN Blogs http://t.co/FIqcoYF1GO
10/9/2015,17:00,tarik_lahlou,Datazen Enterprise dans une machine virtuelle #Azure par @FranmerMS http://t.co/IgZSAiYqc1 #VM
10/9/2015,14:32,Technet_France,Datazen Enterprise dans une machine virtuelle #Azure par @FranmerMS http://t.co/PQgWU1eSaU  #VM http://t.co/HskzvxUdVl
10/9/2015,6:52,FranmerMS,Analyze and Monitor your tyGraph Data with Power BI - PowerBI - Site Home - MSDN Blogs http://t.co/SozOJ3FnfG
10/9/2015,6:51,FranmerMS,SQL Server Analysis Service 2016 CTP 2.3 DirectQuery in action - Analysis Services and PowerPivot  http://t.co/BYjtgE1Bvb
10/9/2015,6:51,FranmerMS,Power BI Weekly Service Update - PowerBI - Site Home - MSDN Blogs http://t.co/56pZLBiJvd
5/9/2015,19:06,FranmerMS,"@pgeiger @thesqlgrrrl en tout cas, ça ma bien été utile pour ma démo power bi temps réel 😃. Merci. #sqlsatparis."
5/9/2015,19:36,pgeiger,"@FranmerMS @thesqlgrrrl A votre service, ;-) Merci"
5/9/2015,19:04,FranmerMS,"RT @thesqlgrrrl: @pgeiger  tu as programmé un bot ? Tous les tweets,sont suivi de,ton retweet...😎 mais ca tombait nickel pour la démo de @F…"
5/9/2015,18:36,pgeiger,@thesqlgrrrl @FranmerMS Pas du tout. Je suis un fou de la souris derrière mon bureau c'est tout ;-) mdr
5/9/2015,18:33,thesqlgrrrl,"@pgeiger  tu as programmé un bot ? Tous les tweets,sont suivi de,ton retweet...😎 mais ca tombait nickel pour la démo de @FranmerMS"
5/9/2015,16:34,pgeiger,Retweeted Franck Mercier (@FranmerMS):  Va falloir tweeter fort pour rattraper @pgeiger 󾌰. #sqlsatparis #powerbi... http://t.co/FjvVCb3Zve
5/9/2015,15:38,FranmerMS,Va falloir tweeter fort pour rattraper @pgeiger 😃. #sqlsatparis #powerbi http://t.co/V6PBt1aMON
5/9/2015,15:52,pgeiger,"@FranmerMS ??? Ah bon, tant que cela !"
5/9/2015,15:29,FranmerMS,Marly-gomont au #sqlsaturday. Avec   @PulsWeb.  Dédicace à Kamini 😃
5/9/2015,15:21,pgeiger,Retweeted Franck Mercier (@FranmerMS):  Demo bigdata temps réel VIP pour Stéphane. #sqlsatparis #Microsoft #powerbi
5/9/2015,15:21,pgeiger,Retweeted Franck Mercier (@FranmerMS):  Stéphane dit que c'est top le bigdata temps réel dans Powerbi. 󾌰 #sqlsatparis #powerbi
